"Date","Price","Open","High","Low","Vol.","Change %"
"12/12/2019","1,930.40","1,887.75","1,945.00","1,884.15","","2.25%"
"12/11/2019","1,887.85","1,867.15","1,891.95","1,866.80","","1.12%"
"12/10/2019","1,867.00","1,854.35","1,874.80","1,851.80","","0.68%"
"12/09/2019","1,854.30","1,848.50","1,868.60","1,844.90","","0.25%"
"12/08/2019","1,849.60","1,851.30","1,851.50","1,848.20","","-0.13%"
"12/06/2019","1,852.10","1,843.00","1,853.15","1,835.40","","0.46%"
"12/05/2019","1,843.55","1,844.20","1,848.35","1,820.40","","-0.04%"
"12/04/2019","1,844.35","1,828.20","1,846.20","1,823.10","","0.89%"
"12/03/2019","1,828.10","1,824.40","1,834.80","1,815.30","","0.20%"
"12/02/2019","1,824.40","1,811.85","1,835.20","1,808.85","","0.75%"
"12/01/2019","1,810.85","1,813.75","1,813.75","1,809.70","","-0.13%"
"11/29/2019","1,813.15","1,815.90","1,818.00","1,796.50","","-0.17%"
"11/28/2019","1,816.15","1,805.50","1,816.50","1,800.05","","0.59%"
"11/27/2019","1,805.55","1,783.20","1,808.60","1,771.30","","1.26%"
"11/26/2019","1,783.10","1,769.60","1,792.00","1,751.90","","0.76%"
"11/25/2019","1,769.65","1,747.70","1,786.20","1,746.75","","1.23%"
"11/24/2019","1,748.20","1,740.15","1,754.50","1,740.15","","0.19%"
"11/22/2019","1,744.80","1,732.65","1,746.20","1,727.45","","0.70%"
"11/21/2019","1,732.70","1,737.15","1,738.95","1,724.60","","-0.24%"
"11/20/2019","1,736.95","1,725.30","1,747.85","1,723.50","","0.70%"
"11/19/2019","1,724.85","1,699.10","1,742.10","1,680.00","","1.52%"
"11/18/2019","1,699.00","1,678.55","1,707.80","1,670.80","","1.45%"
"11/17/2019","1,674.70","1,673.00","1,676.65","1,671.70","","0.02%"
"11/15/2019","1,674.30","1,701.60","1,712.50","1,666.15","","-1.61%"
"11/14/2019","1,701.65","1,674.90","1,705.20","1,673.20","","1.57%"
"11/13/2019","1,675.35","1,668.75","1,698.10","1,661.40","","0.39%"
"11/12/2019","1,668.90","1,657.15","1,683.30","1,653.70","","0.69%"
"11/11/2019","1,657.40","1,716.30","1,723.95","1,644.30","","-3.40%"
"11/10/2019","1,715.70","1,711.45","1,715.70","1,708.90","","0.19%"
"11/08/2019","1,712.40","1,771.70","1,772.50","1,707.15","","-3.34%"
"11/07/2019","1,771.55","1,762.35","1,782.50","1,756.65","","0.48%"
"11/06/2019","1,763.15","1,748.00","1,772.70","1,738.65","","0.90%"
"11/05/2019","1,747.50","1,755.75","1,760.95","1,732.05","","-0.54%"
"11/04/2019","1,757.00","1,783.65","1,795.60","1,746.35","","-1.50%"
"11/03/2019","1,783.70","1,778.80","1,786.60","1,778.75","","0.16%"
"11/01/2019","1,780.85","1,771.45","1,789.80","1,758.40","","0.54%"
"10/31/2019","1,771.25","1,792.55","1,797.45","1,750.70","","-1.17%"
"10/30/2019","1,792.20","1,753.00","1,799.10","1,752.70","","2.24%"
"10/29/2019","1,753.00","1,772.90","1,779.30","1,748.95","","-1.12%"
"10/28/2019","1,772.90","1,744.85","1,784.35","1,744.70","","1.60%"
"10/27/2019","1,744.95","1,740.75","1,744.95","1,739.75","","0.21%"
"10/25/2019","1,741.25","1,749.05","1,760.20","1,738.70","","-0.44%"
"10/24/2019","1,748.95","1,716.20","1,757.70","1,713.30","","1.87%"
"10/23/2019","1,716.90","1,723.90","1,734.05","1,703.30","","-0.40%"
"10/22/2019","1,723.85","1,731.70","1,739.40","1,720.80","","-0.49%"
"10/21/2019","1,732.30","1,728.45","1,746.40","1,718.60","","0.32%"
"10/20/2019","1,726.80","1,726.90","1,729.50","1,724.20","","-0.01%"
"10/18/2019","1,726.90","1,729.20","1,736.30","1,712.80","","-0.13%"
"10/17/2019","1,729.20","1,738.15","1,750.00","1,721.00","","-0.54%"
"10/16/2019","1,738.65","1,697.95","1,744.70","1,696.70","","2.39%"
"10/15/2019","1,698.00","1,676.85","1,705.55","1,676.70","","1.26%"
"10/14/2019","1,676.80","1,665.75","1,688.15","1,657.40","","0.66%"
"10/13/2019","1,665.75","1,672.50","1,672.50","1,665.15","","-0.43%"
"10/11/2019","1,673.00","1,671.75","1,679.50","1,655.80","","0.06%"
"10/10/2019","1,672.05","1,652.05","1,677.15","1,646.15","","1.21%"
"10/09/2019","1,652.00","1,652.15","1,667.10","1,631.15","","-0.01%"
"10/08/2019","1,652.10","1,638.85","1,653.40","1,606.45","","0.81%"
"10/07/2019","1,638.90","1,639.60","1,648.10","1,624.50","","-0.04%"
"10/06/2019","1,639.55","1,641.75","1,645.40","1,638.20","","-0.08%"
"10/04/2019","1,640.80","1,628.80","1,659.00","1,627.30","","0.74%"
"10/03/2019","1,628.80","1,662.90","1,667.30","1,618.30","","-2.05%"
"10/02/2019","1,662.90","1,632.60","1,672.10","1,613.00","","1.89%"
"10/01/2019","1,632.10","1,648.05","1,653.60","1,621.00","","-0.94%"
"09/30/2019","1,647.55","1,655.00","1,669.40","1,628.30","","-0.49%"
"09/29/2019","1,655.65","1,653.70","1,657.60","1,653.25","","0.17%"
"09/27/2019","1,652.90","1,638.25","1,662.85","1,620.00","","0.89%"
"09/26/2019","1,638.30","1,615.60","1,643.95","1,611.90","","1.41%"
"09/25/2019","1,615.60","1,647.00","1,648.60","1,602.30","","-1.88%"
"09/24/2019","1,646.50","1,633.45","1,647.75","1,624.60","","0.80%"
"09/23/2019","1,633.40","1,629.25","1,642.90","1,621.00","","0.25%"
"09/22/2019","1,629.30","1,620.10","1,630.40","1,616.10","","0.60%"
"09/20/2019","1,619.60","1,612.80","1,638.00","1,608.25","","0.42%"
"09/19/2019","1,612.85","1,577.50","1,617.30","1,574.65","","2.23%"
"09/18/2019","1,577.60","1,587.40","1,599.10","1,563.20","","-0.61%"
"09/17/2019","1,587.30","1,601.45","1,604.00","1,582.80","","-0.89%"
"09/16/2019","1,601.50","1,599.30","1,619.80","1,578.20","","0.12%"
"09/15/2019","1,599.55","1,601.25","1,608.05","1,595.00","","-0.21%"
"09/13/2019","1,602.95","1,609.30","1,613.10","1,588.00","","-0.43%"
"09/12/2019","1,609.95","1,568.60","1,616.50","1,565.60","","2.61%"
"09/11/2019","1,568.95","1,552.65","1,584.65","1,550.40","","1.05%"
"09/10/2019","1,552.60","1,538.70","1,556.90","1,530.40","","0.90%"
"09/09/2019","1,538.75","1,529.50","1,557.35","1,529.50","","0.60%"
"09/08/2019","1,529.55","1,535.90","1,535.90","1,518.60","","-0.39%"
"09/06/2019","1,535.50","1,556.90","1,556.95","1,513.65","","-1.29%"
"09/05/2019","1,555.60","1,553.25","1,564.00","1,536.00","","0.17%"
"09/04/2019","1,552.95","1,541.15","1,558.20","1,533.25","","0.76%"
"09/03/2019","1,541.20","1,531.50","1,544.20","1,514.00","","0.63%"
"09/02/2019","1,531.50","1,535.65","1,541.00","1,515.60","","-0.26%"
"09/01/2019","1,535.45","1,532.95","1,543.90","1,528.35","","0.36%"
"08/30/2019","1,530.00","1,471.70","1,543.20","1,468.20","","3.96%"
"08/29/2019","1,471.65","1,465.90","1,485.45","1,462.05","","0.39%"
