"Date","Price","Open","High","Low","Vol.","Change %"
"12/06/2012","695.55","684.05","685.55","683.25","0.00K","1.40%"
"12/05/2012","685.95","681.40","681.40","675.00","0.01K","0.71%"
"12/04/2012","681.10","680.20","683.50","678.70","0.10K","-1.21%"
"12/03/2012","689.45","681.50","690.30","681.50","0.08K","0.47%"
"11/30/2012","686.25","682.30","691.35","677.00","0.23K","0.15%"
"11/29/2012","685.20","670.80","689.80","666.75","2.89K","1.57%"
"11/28/2012","674.60","669.20","675.90","647.20","","0.82%"
"11/27/2012","669.10","666.50","673.80","665.40","","0.50%"
"11/26/2012","665.80","667.10","672.20","661.00","","-0.08%"
"11/23/2012","666.30","654.90","669.60","652.20","","1.76%"
"11/22/2012","654.80","646.30","657.20","645.90","","1.36%"
"11/21/2012","646.00","637.30","654.20","631.50","","1.41%"
"11/20/2012","637.00","641.40","643.90","635.20","","-0.67%"
"11/19/2012","641.30","628.90","646.20","627.10","","2.30%"
"11/16/2012","626.90","633.30","633.30","619.70","","-0.89%"
"11/15/2012","632.50","633.00","641.90","628.10","","-0.14%"
"11/14/2012","633.40","635.80","649.50","633.40","","-0.30%"
"11/13/2012","635.30","606.80","637.80","602.70","","4.68%"
"11/12/2012","606.90","608.30","614.30","606.10","","0.08%"
"11/09/2012","606.40","614.70","618.40","605.40","","-1.37%"
"11/08/2012","614.80","611.70","616.40","605.00","","0.49%"
"11/07/2012","611.80","615.40","624.30","602.60","","-0.57%"
"11/06/2012","615.30","612.80","621.70","610.60","","0.42%"
"11/05/2012","612.70","604.00","612.90","596.20","","2.00%"
"11/02/2012","600.70","610.40","611.90","599.40","","-1.61%"
"11/01/2012","610.50","606.80","617.70","606.20","","0.63%"
"10/31/2012","606.70","595.80","611.50","595.40","","1.81%"
"10/30/2012","595.90","591.10","598.40","587.90","","0.79%"
"10/29/2012","591.20","597.20","601.60","587.00","","-0.99%"
"10/26/2012","597.10","605.50","609.00","594.60","","-1.48%"
"10/25/2012","606.10","595.70","609.50","595.70","","1.78%"
"10/24/2012","595.50","598.80","602.90","587.90","","-0.57%"
"10/23/2012","598.90","625.70","625.70","590.40","","-4.25%"
"10/22/2012","625.50","624.60","631.50","618.80","","-0.03%"
"10/19/2012","625.70","644.80","646.30","621.20","","-2.99%"
"10/18/2012","645.00","650.90","655.70","642.20","","-0.92%"
"10/17/2012","651.00","641.70","654.40","640.20","","1.43%"
"10/16/2012","641.80","633.50","642.70","633.00","","1.33%"
"10/15/2012","633.40","631.10","643.00","623.70","","-0.14%"
"10/12/2012","634.30","652.80","653.80","633.70","","-2.79%"
"10/11/2012","652.50","648.80","657.00","646.80","","0.51%"
"10/10/2012","649.20","655.90","657.40","648.00","","-1.01%"
"10/09/2012","655.80","658.40","666.60","654.40","","-0.43%"
"10/08/2012","658.60","658.50","659.10","648.80","","-0.42%"
"10/05/2012","661.40","671.10","673.60","658.70","","-1.74%"
"10/04/2012","673.10","655.70","666.10","655.70","","2.65%"
"10/03/2012","655.70","651.00","658.70","647.30","","0.71%"
"10/02/2012","651.10","643.60","656.20","641.80","","1.18%"
"10/01/2012","643.50","633.10","659.10","627.40","","0.81%"
"09/28/2012","638.30","636.90","644.10","636.60","","0.20%"
"09/27/2012","637.00","629.10","638.00","626.80","","1.97%"
"09/26/2012","624.70","618.50","618.50","613.35","0.01K","-2.15%"
"09/25/2012","638.40","645.00","649.50","636.50","","-0.92%"
"09/24/2012","644.35","641.35","641.35","639.00","0.02K","-4.13%"
"09/21/2012","672.10","665.10","678.50","665.00","","1.90%"
"09/20/2012","659.60","668.75","668.75","659.65","0.02K","-1.83%"
"09/19/2012","671.90","664.50","676.80","664.00","","0.76%"
"09/18/2012","666.85","681.00","666.85","681.00","0.00K","-3.16%"
"09/17/2012","688.60","696.30","696.30","690.35","0.03K","-1.46%"
"09/14/2012","698.80","696.95","704.30","696.95","0.02K","1.50%"
"09/13/2012","688.50","684.20","684.20","683.55","0.00K","1.43%"
"09/12/2012","678.80","677.75","681.00","675.65","0.01K","0.65%"
