date,year,gold,silver,platinum,coal_monthly,n_gas,oil,euro,gb_pound,dowjones_industrial,dowjones_transport,nasdaq,snp,southern_copper,rio_tinto,royal_gold,newmont,agnico_mines
1998-05-26,1998,295.3,5.08,1.55,30.28,2.1,14.82,1.11,1.64,8963.73,3365.72,1200.12,1094.02,2.4,13.38,5.25,26.38,6.69
1998-05-27,1998,293.6,5.18,1.41,30.28,2.02,14.99,1.1,1.63,8936.57,3332.5,1209.46,1092.23,2.28,12.81,5.25,25.31,6.44
1998-05-28,1998,292.85,5.03,1.38,30.28,2.07,14.85,1.11,1.63,8970.2,3336.96,1214.83,1097.6,2.26,12.44,5.5,25.56,6.38
1998-05-29,1998,292.7,5.09,1.34,30.28,2.17,15.2,1.1,1.63,8899.95,3346.61,1192.07,1090.82,2.25,12.62,5.38,24.94,6.5
1998-06-01,1998,288.2,5.07,1.31,30.0,2.19,14.96,1.11,1.64,8922.37,3272.01,1165.55,1090.98,2.18,12.84,5.25,23.88,5.88
1998-06-02,1998,291.2,5.18,1.23,30.0,2.16,14.84,1.11,1.64,8891.24,3259.3,1187.15,1093.22,2.2,12.86,5.25,24.56,5.94
1998-06-03,1998,292.9,5.2,1.28,30.0,2.11,14.81,1.11,1.64,8803.8,3290.58,1163.98,1082.73,2.27,12.97,5.25,24.62,6.0
1998-06-04,1998,293.5,5.23,1.22,30.0,2.02,15.12,1.11,1.64,8870.56,3302.52,1195.19,1094.83,2.26,12.78,5.12,24.38,6.0
1998-06-05,1998,291.4,5.28,1.28,30.0,2.03,15.07,1.11,1.63,9037.71,3326.39,1206.7,1113.86,2.29,12.56,5.0,24.81,5.94
1998-06-08,1998,296.0,5.43,1.27,30.0,1.98,14.55,1.11,1.63,9069.6,3357.38,1207.02,1115.72,2.36,12.7,5.75,26.12,6.25
1998-06-09,1998,293.4,5.33,1.3,30.0,1.94,13.85,1.11,1.64,9049.92,3461.71,1223.48,1118.41,2.35,12.38,5.62,25.19,6.06
1998-06-10,1998,293.0,5.34,1.25,30.0,1.93,13.48,1.1,1.63,8971.7,3440.34,1199.31,1112.28,2.28,12.3,5.0,24.81,5.94
1998-06-11,1998,286.6,5.16,1.17,30.0,1.97,12.75,1.09,1.63,8811.77,3400.1,1185.11,1094.58,2.25,11.94,4.75,22.88,5.56
1998-06-12,1998,285.75,5.13,1.19,30.0,2.04,12.59,1.09,1.63,8834.94,3378.94,1186.99,1098.84,2.27,11.69,4.75,22.69,5.44
1998-06-15,1998,284.6,5.09,1.09,30.0,2.1,11.56,1.09,1.64,8627.93,3336.62,1173.57,1077.01,2.29,11.41,4.75,21.88,5.31
1998-06-16,1998,288.4,5.19,1.2,30.0,1.99,11.98,1.1,1.65,8665.29,3360.16,1210.9,1087.59,2.29,11.44,4.5,23.0,5.44
1998-06-17,1998,293.2,5.36,1.17,30.0,2.17,12.6,1.11,1.67,8829.46,3373.13,1224.08,1107.11,2.23,12.22,5.12,23.12,5.5
1998-06-18,1998,293.0,5.26,1.11,30.0,2.14,11.77,1.1,1.67,8813.01,3340.15,1227.33,1106.37,2.21,12.25,4.88,22.94,5.44
1998-06-19,1998,298.5,5.37,1.14,30.0,2.28,11.84,1.11,1.67,8712.87,3401.96,1239.71,1100.65,2.29,12.22,5.12,23.31,5.62
1998-06-22,1998,295.2,5.33,1.09,30.0,2.36,13.43,1.1,1.67,8711.13,3388.48,1263.93,1103.21,2.27,12.05,5.38,22.5,5.44
1998-06-23,1998,294.8,5.34,1.12,30.0,2.39,14.52,1.1,1.67,8828.46,3370.12,1302.39,1119.49,2.23,11.72,4.94,23.0,5.44
1998-06-24,1998,292.6,5.26,1.12,30.0,2.34,14.6,1.1,1.67,8923.87,3386.09,1331.16,1132.88,2.19,11.78,4.88,22.25,5.31
1998-06-25,1998,293.65,5.36,1.03,30.0,2.36,14.03,1.1,1.67,8935.58,3412.13,1311.4,1129.28,2.2,11.88,4.75,22.75,5.31
1998-06-26,1998,293.6,5.31,1.03,30.0,2.36,14.13,1.09,1.66,8944.54,3417.94,1320.94,1133.2,2.19,11.64,4.75,22.44,5.31
1998-06-29,1998,293.4,5.32,1.03,30.0,2.39,14.07,1.09,1.67,8997.36,3459.84,1339.71,1138.49,2.29,11.75,4.75,22.19,5.31
1998-06-30,1998,296.7,5.52,1.06,30.0,2.47,14.18,1.1,1.67,8952.02,3475.29,1337.34,1133.84,2.17,11.81,5.0,23.62,5.5
1998-07-01,1998,296.2,5.46,1.19,30.0,2.45,14.37,1.09,1.66,9048.67,3514.6,1356.14,1148.56,2.25,11.69,4.94,23.0,5.5
1998-07-02,1998,293.6,5.33,1.22,30.0,2.44,14.5,1.09,1.66,9025.26,3506.51,1332.53,1146.42,2.19,11.69,4.69,22.81,5.62
1998-07-03,1998,294.5,5.34,1.2999999999999998,30.0,2.4050000000000002,14.21,1.09,1.65,9058.515,3531.195,1337.5549999999998,1151.875,2.1799999999999997,11.75,4.655,22.685,5.5600000000000005
1998-07-06,1998,293.0,5.32,1.38,30.0,2.37,13.92,1.09,1.64,9091.77,3555.88,1342.58,1157.33,2.17,11.81,4.62,22.56,5.5
1998-07-07,1998,294.8,5.39,1.44,30.0,2.37,13.62,1.09,1.64,9085.04,3567.91,1346.32,1154.66,2.18,11.83,4.81,23.0,5.56
1998-07-08,1998,293.0,5.34,1.41,30.0,2.37,13.85,1.09,1.64,9174.97,3568.12,1377.84,1166.38,2.17,11.84,4.69,22.44,5.5
1998-07-09,1998,291.45,5.32,1.25,30.0,2.35,13.88,1.08,1.63,9089.78,3575.8,1383.22,1158.56,2.12,11.64,5.0,22.06,5.38
1998-07-10,1998,290.6,5.29,1.33,30.0,2.31,13.87,1.09,1.63,9105.74,3557.96,1391.11,1164.33,2.11,11.69,4.75,21.62,5.19
1998-07-13,1998,291.4,5.32,1.33,30.0,2.25,13.91,1.1,1.64,9096.21,3561.27,1420.58,1165.19,2.14,11.5,4.75,21.69,4.94
1998-07-14,1998,292.9,5.31,1.34,30.0,2.27,14.55,1.1,1.63,9245.54,3618.73,1418.13,1177.58,2.17,11.88,4.62,22.0,4.94
1998-07-15,1998,293.5,5.34,1.28,30.0,2.23,14.87,1.1,1.64,9234.47,3548.21,1449.58,1174.81,2.17,11.69,5.12,21.94,4.81
1998-07-16,1998,293.2,5.32,1.39,30.0,2.13,14.52,1.11,1.64,9328.19,3525.08,1452.62,1183.99,2.21,12.14,4.88,22.69,5.0
1998-07-17,1998,294.25,5.35,1.34,30.0,2.16,13.98,1.1,1.64,9337.97,3485.56,1463.97,1186.75,2.17,12.59,4.62,23.31,5.0
1998-07-20,1998,295.9,5.45,1.39,30.0,2.1,13.34,1.11,1.65,9295.75,3489.71,1465.89,1184.1,2.18,12.47,4.62,23.06,4.94
1998-07-21,1998,294.6,5.52,1.33,30.0,1.95,13.79,1.11,1.64,9190.19,3435.36,1431.89,1165.07,2.17,12.25,4.38,22.75,4.81
1998-07-22,1998,293.9,5.66,1.3,30.0,1.93,14.16,1.1,1.64,9128.91,3445.53,1430.58,1164.08,2.14,12.12,4.38,23.25,4.69
1998-07-23,1998,293.2,5.8,1.3,30.0,1.95,13.88,1.1,1.65,8932.98,3382.46,1405.8,1139.75,2.1,12.0,4.45,22.0,4.5
1998-07-24,1998,291.2,5.7,1.3,30.0,2.03,13.87,1.11,1.66,8937.36,3336.1,1408.6,1140.8,2.12,12.06,4.31,21.12,4.75
1998-07-27,1998,290.1,5.64,1.27,30.0,1.96,14.22,1.11,1.66,9028.24,3348.24,1426.37,1147.27,2.16,11.64,4.19,20.44,4.5
1998-07-28,1998,291.5,5.66,1.28,30.0,1.95,14.27,1.11,1.65,8934.78,3313.8,1393.28,1130.24,2.15,11.52,4.25,20.56,4.44
1998-07-29,1998,289.8,5.58,1.27,30.0,1.94,14.09,1.11,1.64,8914.96,3244.93,1380.08,1125.21,2.12,11.23,4.06,20.06,4.31
1998-07-30,1998,288.75,5.5,1.36,30.0,1.91,14.21,1.11,1.64,9026.95,3291.61,1422.05,1142.95,2.12,11.48,4.0,20.06,4.31
1998-07-31,1998,286.2,5.43,1.34,30.0,1.84,14.21,1.11,1.63,8883.29,3230.31,1377.26,1120.67,2.11,11.56,3.75,18.88,4.25
1998-08-03,1998,283.5,5.35,1.34,30.0,1.87,13.7,1.1,1.63,8786.74,3198.05,1368.44,1112.44,2.1,11.44,3.75,17.88,4.19
1998-08-04,1998,288.7,5.44,1.31,30.0,1.9,13.75,1.11,1.64,8487.31,3087.28,1317.24,1072.12,2.05,11.5,3.5,18.69,4.19
1998-08-05,1998,287.7,5.4,1.34,30.0,1.87,13.68,1.11,1.64,8546.78,3095.58,1329.9,1081.43,2.08,11.38,3.75,18.38,4.06
1998-08-06,1998,287.1,5.42,1.36,30.0,1.83,13.76,1.11,1.63,8577.68,3096.1,1365.87,1089.63,2.1,11.38,3.88,18.44,4.12
1998-08-07,1998,286.4,5.27,1.31,30.0,1.83,13.8,1.11,1.63,8598.02,3100.77,1364.07,1089.45,2.07,11.16,3.5,18.31,4.0
1998-08-10,1998,287.2,5.32,1.31,30.0,1.9,13.05,1.11,1.64,8574.85,3083.13,1362.88,1083.14,2.07,11.09,3.62,17.94,4.0
1998-08-11,1998,283.7,5.17,1.23,30.0,1.81,12.76,1.11,1.63,8462.85,3035.63,1330.13,1068.98,1.97,11.09,3.75,17.12,3.81
1998-08-12,1998,282.5,5.16,1.23,30.0,1.82,12.71,1.11,1.63,8552.96,3088.53,1354.66,1084.22,1.98,11.03,3.62,16.56,3.75
1998-08-13,1998,285.1,5.19,1.23,30.0,1.82,13.21,1.11,1.62,8459.5,3004.72,1338.39,1074.91,1.97,10.56,3.5,17.0,3.5
1998-08-14,1998,283.8,5.16,1.23,30.0,1.88,13.35,1.09,1.62,8425.0,3002.44,1330.04,1062.75,1.94,10.69,3.62,16.88,3.5
1998-08-17,1998,284.8,5.11,1.23,30.0,2.04,13.2,1.1,1.62,8574.85,3044.14,1367.79,1083.67,1.97,10.16,3.84,17.06,3.56
1998-08-18,1998,284.7,5.07,1.23,30.0,1.98,12.92,1.09,1.62,8714.65,3115.49,1401.24,1101.2,2.03,10.38,3.88,17.0,3.56
1998-08-19,1998,283.1,5.07,1.42,30.0,1.92,13.16,1.1,1.62,8693.28,3064.88,1398.26,1098.06,2.0,10.75,4.0,17.69,3.62
1998-08-20,1998,284.9,5.15,1.53,30.0,1.95,13.54,1.1,1.63,8611.41,3047.25,1398.2,1091.6,2.01,10.56,3.88,18.19,3.75
1998-08-21,1998,284.55,5.17,1.52,30.0,1.95,13.37,1.1,1.64,8533.65,2988.98,1374.77,1081.24,1.88,10.38,3.88,17.38,3.62
1998-08-24,1998,284.4,5.13,1.41,30.0,1.93,13.64,1.1,1.64,8566.61,3007.24,1370.92,1088.14,1.71,10.19,3.81,17.0,3.62
1998-08-25,1998,282.8,5.03,1.38,30.0,1.83,13.77,1.1,1.64,8602.65,3025.28,1388.35,1092.85,1.74,10.56,4.12,16.88,3.31
1998-08-26,1998,282.0,4.95,1.25,30.0,1.76,13.58,1.09,1.64,8523.35,2945.34,1374.05,1084.19,1.6,10.16,3.62,16.0,3.25
1998-08-27,1998,276.3,4.87,1.19,30.0,1.67,13.23,1.1,1.65,8165.99,2830.78,1311.53,1042.59,1.49,9.75,3.62,14.75,2.88
1998-08-28,1998,274.1,4.66,1.09,30.0,1.66,13.5,1.12,1.68,8051.68,2827.84,1265.04,1027.14,1.49,9.72,3.56,14.44,2.88
1998-08-31,1998,276.4,4.66,1.12,30.0,1.75,13.34,1.13,1.68,7539.07,2752.51,1140.34,957.28,1.46,9.36,3.5,13.69,2.81
1998-09-01,1998,278.6,4.77,1.12,27.09,1.79,13.73,1.13,1.68,7827.43,2753.77,1215.06,994.26,1.46,9.69,3.62,14.31,3.38
1998-09-02,1998,279.9,4.83,1.25,27.09,1.65,13.67,1.13,1.67,7782.37,2702.55,1221.44,990.48,1.58,9.94,3.38,14.5,3.44
1998-09-03,1998,284.7,4.93,1.25,27.09,1.71,14.67,1.14,1.68,7682.22,2624.47,1208.96,982.26,1.56,9.88,3.5,17.25,3.69
1998-09-04,1998,286.6,5.01,1.38,27.09,1.78,14.59,1.14,1.67,7640.25,2616.75,1205.41,973.89,1.62,10.52,4.0,20.0,3.81
1998-09-07,1998,288.2,5.03,1.48,27.09,1.8250000000000002,14.44,1.14,1.67,7830.514999999999,2683.025,1245.94,998.675,1.7000000000000002,10.605,3.9850000000000003,19.5,3.75
1998-09-08,1998,285.8,4.9,1.58,27.09,1.87,14.29,1.14,1.66,8020.78,2749.3,1286.47,1023.46,1.78,10.69,3.97,19.0,3.69
1998-09-09,1998,284.0,4.93,1.59,27.09,1.83,14.12,1.14,1.67,7865.02,2691.2,1261.77,1006.2,1.77,10.75,3.75,18.0,3.56
1998-09-10,1998,290.2,5.03,1.53,27.09,1.96,14.67,1.17,1.69,7615.54,2631.51,1235.37,980.19,1.77,10.34,4.12,20.94,3.75
1998-09-11,1998,293.5,5.02,1.55,27.09,1.88,14.34,1.16,1.67,7795.5,2679.17,1290.2,1009.06,1.82,10.69,4.0,20.56,3.81
1998-09-14,1998,290.1,4.95,1.61,27.09,1.94,14.42,1.16,1.68,7945.35,2805.14,1308.23,1029.72,1.81,11.0,3.75,19.75,3.5
1998-09-15,1998,289.7,4.95,1.62,27.09,2.12,14.57,1.16,1.68,8024.39,2863.7,1324.19,1037.68,1.83,11.62,3.62,19.38,3.44
1998-09-16,1998,287.6,4.92,1.62,27.09,2.24,14.53,1.16,1.68,8089.78,2884.13,1331.45,1045.48,1.8,11.44,3.69,18.88,3.38
1998-09-17,1998,291.2,4.99,1.56,27.09,2.14,14.86,1.16,1.68,7873.77,2813.99,1291.79,1018.87,1.78,11.39,3.69,20.81,3.5
1998-09-18,1998,291.2,4.96,1.55,27.09,2.26,15.49,1.16,1.68,7895.66,2814.67,1300.7,1020.09,1.82,11.39,3.62,20.94,3.5
1998-09-21,1998,288.7,4.85,1.55,27.09,2.19,15.49,1.16,1.68,7933.25,2802.64,1327.7,1023.89,1.81,11.41,3.75,19.69,3.38
1998-09-22,1998,287.6,4.88,1.55,27.09,2.19,15.67,1.17,1.68,7897.2,2865.29,1336.19,1029.63,1.85,11.59,3.38,19.25,3.44
1998-09-23,1998,289.5,5.03,1.55,27.09,2.13,15.81,1.17,1.69,8154.41,2904.1,1394.65,1066.09,1.92,11.44,3.5,20.62,3.56
1998-09-24,1998,293.9,5.15,1.53,27.09,2.18,15.98,1.17,1.7,8001.99,2831.24,1356.46,1042.72,1.83,11.97,3.62,23.38,4.19
1998-09-25,1998,293.9,5.16,1.53,27.09,2.18,15.75,1.17,1.7,8028.77,2795.83,1390.09,1044.75,1.95,12.0,4.25,22.88,4.12
1998-09-28,1998,295.5,5.27,1.61,27.09,2.03,15.64,1.17,1.71,8108.84,2803.1,1383.25,1048.69,2.02,12.09,4.25,24.75,4.38
1998-09-29,1998,294.5,5.35,1.61,27.09,2.35,15.98,1.18,1.71,8080.52,2746.13,1384.89,1049.02,2.0,12.33,4.25,23.69,4.12
1998-09-30,1998,296.7,5.35,1.61,27.09,2.43,16.14,1.18,1.7,7842.62,2644.67,1345.48,1017.01,1.83,12.25,4.38,24.25,4.25
1998-10-01,1998,299.6,5.29,1.55,27.1,2.41,15.43,1.19,1.7,7632.53,2562.05,1273.74,986.39,1.82,12.14,4.5,26.38,4.88
1998-10-02,1998,300.3,5.2,1.56,27.1,2.43,15.64,1.2,1.7,7784.69,2602.23,1276.44,1002.6,1.79,11.97,4.5,28.62,5.25
1998-10-05,1998,296.4,5.07,1.52,27.1,2.39,15.39,1.21,1.68,7726.24,2529.6,1207.68,988.56,1.72,11.69,4.62,27.25,4.88
1998-10-06,1998,296.0,5.1,1.52,27.1,2.35,15.5,1.21,1.69,7742.98,2533.46,1184.84,984.59,1.68,11.72,4.56,28.06,5.44
1998-10-07,1998,301.3,5.13,1.52,27.1,2.39,15.06,1.22,1.7,7741.69,2447.85,1151.09,970.68,1.77,11.69,4.66,30.06,6.12
1998-10-08,1998,299.4,5.01,1.45,27.1,2.25,14.42,1.22,1.71,7731.91,2345.0,1128.88,959.44,1.68,11.88,5.0,29.31,5.75
1998-10-09,1998,296.5,4.79,1.45,27.1,2.19,14.58,1.21,1.71,7899.52,2429.52,1197.87,984.39,1.65,11.72,5.0,25.62,5.19
1998-10-12,1998,296.0,4.83,1.33,27.1,2.09,14.44,1.2,1.69,8001.47,2468.83,1243.4,997.71,1.65,12.22,4.91,24.19,5.12
1998-10-13,1998,296.3,4.83,1.33,27.1,2.08,14.23,1.2,1.71,7938.14,2420.6,1206.9,994.8,1.62,12.16,4.88,22.94,5.19
1998-10-14,1998,295.9,4.81,1.44,27.1,2.04,14.05,1.2,1.71,7968.78,2491.74,1235.67,1005.53,1.54,11.97,4.56,21.81,4.88
1998-10-15,1998,299.0,4.91,1.41,27.1,2.1,14.05,1.21,1.71,8299.36,2664.28,1299.66,1047.49,1.55,12.48,4.78,23.5,5.19
1998-10-16,1998,299.7,4.94,1.33,27.1,2.11,14.15,1.22,1.7,8416.76,2780.87,1293.91,1056.42,1.62,12.75,4.62,23.62,5.44
1998-10-19,1998,295.9,4.88,1.28,27.1,2.14,13.35,1.2,1.7,8466.45,2846.1,1310.17,1062.39,1.69,12.59,4.5,22.12,5.0
1998-10-20,1998,296.0,4.88,1.28,27.1,2.2,13.43,1.2,1.71,8505.85,2828.61,1283.23,1063.93,1.71,12.75,4.12,22.81,5.0
1998-10-21,1998,295.0,4.88,1.28,27.1,2.18,14.08,1.2,1.7,8519.23,2767.12,1332.05,1069.92,1.91,13.14,4.12,22.44,4.94
1998-10-22,1998,292.3,4.88,1.28,27.1,2.18,13.97,1.2,1.7,8533.14,2794.85,1355.19,1078.48,1.9,13.12,4.44,21.62,4.75
1998-10-23,1998,292.7,4.86,1.36,27.1,2.16,14.05,1.2,1.69,8452.29,2777.01,1340.6,1070.67,1.94,12.78,4.5,21.69,4.69
1998-10-26,1998,292.25,4.98,1.36,27.1,2.3,14.23,1.19,1.66,8432.21,2754.34,1368.93,1072.32,2.15,12.73,4.44,20.62,4.56
1998-10-27,1998,293.4,4.95,1.36,27.1,2.11,14.13,1.19,1.68,8366.04,2765.68,1353.34,1065.34,2.12,12.34,4.5,23.0,5.0
1998-10-28,1998,292.8,5.04,1.25,27.1,1.97,14.29,1.19,1.67,8371.97,2750.24,1379.96,1068.09,2.15,12.31,4.5,22.38,5.12
1998-10-29,1998,293.4,5.07,1.31,27.1,2.35,14.24,1.19,1.68,8495.03,2800.52,1396.3,1085.93,2.12,12.22,4.5,21.44,4.94
1998-10-30,1998,292.3,5.04,1.38,27.1,2.28,14.42,1.19,1.67,8592.1,2891.92,1400.52,1098.67,1.99,12.38,4.5,21.25,4.94
1998-11-02,1998,290.0,5.02,1.38,27.1,2.39,14.36,1.19,1.66,8706.15,2954.85,1418.79,1111.6,2.06,12.45,4.44,21.5,4.88
1998-11-03,1998,288.9,4.93,1.25,27.1,2.44,14.2,1.18,1.66,8706.15,2918.32,1401.73,1110.84,1.88,12.47,4.41,20.75,4.62
1998-11-04,1998,290.5,4.94,1.38,27.1,2.4,14.14,1.18,1.66,8783.14,2913.98,1434.0,1118.67,2.0,12.81,4.5,23.0,5.0
1998-11-05,1998,293.7,5.03,1.31,27.1,2.55,13.97,1.18,1.66,8915.47,2960.52,1442.04,1133.85,2.08,12.47,4.5,24.06,5.31
1998-11-06,1998,292.8,5.01,1.44,27.1,2.55,13.87,1.17,1.66,8975.46,2968.48,1458.34,1141.01,2.08,12.69,4.44,22.75,5.12
1998-11-09,1998,292.5,5.04,1.38,27.1,2.44,13.38,1.16,1.66,8897.96,2909.64,1467.63,1130.2,2.06,12.59,4.44,22.31,5.06
1998-11-10,1998,293.0,4.99,1.38,27.1,2.48,13.52,1.17,1.66,8863.98,2864.79,1477.48,1128.26,2.03,12.59,4.62,22.25,5.19
1998-11-11,1998,292.7,4.99,1.41,27.1,2.43,13.55,1.17,1.66,8823.82,2838.74,1480.71,1120.97,1.98,12.38,4.88,22.06,5.06
1998-11-12,1998,296.5,5.13,1.38,27.1,2.39,13.84,1.17,1.66,8829.74,2842.36,1466.54,1117.69,1.98,11.8,4.88,23.88,5.31
1998-11-13,1998,295.6,5.03,1.38,27.1,2.46,13.57,1.17,1.66,8919.59,2871.3,1465.22,1125.72,2.01,11.75,4.75,22.69,5.31
1998-11-16,1998,294.7,4.93,1.39,27.1,2.31,12.82,1.18,1.68,9011.25,2919.65,1475.6,1135.87,1.93,11.75,4.72,21.38,4.94
1998-11-17,1998,294.3,4.93,1.31,27.1,2.28,12.45,1.18,1.68,8986.28,2927.82,1498.55,1139.32,1.89,11.75,4.59,21.75,5.0
1998-11-18,1998,297.0,4.97,1.47,27.1,2.2,12.14,1.17,1.67,9041.11,2986.08,1514.89,1144.48,1.99,11.91,4.5,22.62,5.31
1998-11-19,1998,295.5,4.96,1.55,27.1,2.21,12.15,1.17,1.67,9056.05,2956.88,1537.45,1152.61,2.0,11.88,4.5,22.19,5.06
1998-11-20,1998,295.8,4.9,1.57,27.1,2.16,12.14,1.16,1.66,9159.55,2974.92,1544.22,1163.55,2.03,11.66,4.44,21.94,5.0
1998-11-23,1998,296.5,4.91,1.62,27.1,2.1,12.45,1.16,1.66,9374.27,3013.85,1589.06,1188.21,2.02,12.12,4.38,22.0,5.0
1998-11-24,1998,296.0,4.89,1.6,27.1,2.15,12.12,1.16,1.66,9301.15,3078.72,1580.83,1182.99,1.99,12.22,4.38,21.56,4.88
1998-11-25,1998,296.4,4.93,1.58,27.1,2.2,11.86,1.15,1.66,9314.28,3058.61,1598.48,1186.87,1.99,12.64,4.31,21.31,4.88
1998-11-26,1998,296.3,4.92,1.5950000000000002,27.1,2.126666666666667,11.646666666666667,1.15,1.66,9323.68,3068.21,1613.415,1189.6,1.9849999999999999,12.510000000000002,4.31,21.215,4.8149999999999995
1998-11-27,1998,295.6,4.92,1.61,27.1,2.0533333333333332,11.433333333333334,1.15,1.65,9333.08,3077.81,1628.35,1192.33,1.98,12.38,4.31,21.12,4.75
1998-11-30,1998,292.7,4.85,1.69,27.1,1.98,11.22,1.16,1.65,9116.55,3031.23,1557.96,1163.63,1.96,12.0,4.25,19.88,4.5
1998-12-01,1998,293.5,4.88,1.67,26.1,1.96,11.13,1.17,1.65,9133.54,3047.84,1632.53,1175.28,2.04,12.0,3.5,19.94,4.5
1998-12-02,1998,292.8,4.7,1.59,26.1,1.89,11.24,1.17,1.67,9064.54,3101.95,1619.09,1171.25,1.96,11.81,3.59,19.81,4.31
1998-12-03,1998,291.6,4.77,1.55,26.1,1.96,11.19,1.18,1.67,8879.68,3039.15,1573.78,1150.14,1.94,11.84,3.88,18.25,4.25
1998-12-04,1998,292.25,4.77,1.52,26.1,1.98,11.17,1.17,1.66,9016.14,3052.25,1630.01,1176.74,1.85,11.75,3.88,17.75,4.06
1998-12-07,1998,294.9,4.79,1.45,26.1,2.1,11.47,1.17,1.65,9070.47,3115.83,1676.89,1187.7,1.81,11.62,3.88,19.0,4.0
1998-12-08,1998,293.4,4.8,1.56,26.1,1.91,11.3,1.18,1.66,9027.98,3105.45,1668.16,1181.38,1.7,11.44,3.62,18.19,3.81
1998-12-09,1998,293.8,4.78,1.52,26.1,1.85,11.16,1.18,1.66,9009.19,3063.8,1685.38,1183.49,1.65,11.52,3.62,18.0,3.81
1998-12-10,1998,294.0,4.8,1.55,26.1,1.84,10.72,1.19,1.67,8841.58,3012.55,1652.76,1165.02,1.68,11.72,3.62,19.56,4.06
1998-12-11,1998,290.6,4.79,1.58,26.1,1.86,10.79,1.19,1.69,8821.76,2929.51,1675.01,1166.46,1.62,11.41,3.56,18.12,3.88
1998-12-14,1998,291.1,4.88,1.58,26.1,1.95,11.29,1.19,1.69,8695.6,2858.66,1614.09,1141.2,1.6,11.05,3.62,18.25,3.69
1998-12-15,1998,292.5,4.88,1.62,26.1,1.95,11.55,1.18,1.68,8823.3,2883.32,1663.78,1162.83,1.64,11.34,3.5,18.38,3.75
1998-12-16,1998,294.8,5.06,1.7,26.1,1.99,12.38,1.18,1.67,8790.6,2869.82,1656.28,1161.94,1.55,11.38,3.5,19.75,4.12
1998-12-17,1998,291.5,4.95,1.7,26.1,2.06,11.03,1.18,1.67,8875.82,2970.64,1689.63,1179.98,1.5,11.47,3.56,18.75,4.12
1998-12-18,1998,289.0,4.95,1.53,26.1,2.07,10.95,1.18,1.68,8903.63,3009.04,1735.0,1188.03,1.59,11.88,3.5,17.81,4.31
1998-12-21,1998,288.7,4.9,1.53,26.1,1.95,10.81,1.18,1.68,8988.85,3025.52,1787.3,1202.84,1.58,11.94,3.62,17.12,4.12
1998-12-22,1998,287.85,4.91,1.47,26.1,1.92,11.12,1.18,1.68,9044.46,3036.16,1767.82,1203.57,1.55,11.97,3.31,16.75,4.06
1998-12-23,1998,286.5,4.9,1.52,26.1,1.91,11.33,1.17,1.68,9202.03,3054.59,1818.96,1228.54,1.5,11.53,3.25,17.5,3.75
1998-12-24,1998,286.1,4.92,1.59,26.1,1.88,11.23,1.17,1.67,9217.99,3044.08,1806.04,1226.27,1.51,11.53,3.38,17.5,3.88
1998-12-25,1998,286.5,4.92,1.57,26.1,1.835,11.345,1.17,1.67,9222.369999999999,3042.455,1815.0149999999999,1225.88,1.5,11.42,3.315,17.125,3.8449999999999998
1998-12-28,1998,286.5,4.92,1.55,26.1,1.79,11.46,1.17,1.68,9226.75,3040.83,1823.99,1225.49,1.49,11.31,3.25,16.75,3.81
1998-12-29,1998,286.0,5.03,1.62,26.1,1.76,11.72,1.17,1.68,9320.98,3066.39,1823.31,1241.81,1.58,11.47,3.25,17.94,4.0
1998-12-30,1998,286.9,5.03,1.67,26.1,1.89,11.75,1.17,1.66,9274.64,3129.84,1810.97,1231.93,1.53,11.12,3.25,17.69,4.06
1998-12-31,1998,288.0,5.02,1.66,26.1,1.94,12.05,1.17,1.65,9181.43,3149.31,1836.01,1229.23,1.57,11.33,3.62,18.25,4.12
1999-01-04,1999,287.1,4.93,1.67,26.1,2.07,12.34,1.18,1.66,9184.27,3117.65,1854.39,1228.1,1.62,12.02,3.62,17.88,4.25
1999-01-05,1999,286.7,5.03,1.62,26.1,1.98,11.99,1.18,1.65,9311.19,3192.38,1903.0,1244.78,1.58,11.81,3.88,18.44,4.31
1999-01-06,1999,287.5,5.15,1.77,26.1,1.93,12.8,1.16,1.65,9544.97,3317.46,1963.95,1272.34,1.66,11.78,4.0,19.5,4.31
1999-01-07,1999,291.3,5.23,1.73,26.1,1.84,13.09,1.17,1.65,9537.76,3319.67,1966.35,1269.73,1.66,11.84,4.0,20.62,4.69
1999-01-08,1999,291.0,5.28,1.8,26.1,1.83,13.07,1.16,1.64,9643.32,3360.28,1973.66,1275.09,1.75,11.81,3.75,20.25,4.88
1999-01-11,1999,292.65,5.34,1.8,26.1,1.78,13.44,1.15,1.63,9619.89,3286.32,2000.18,1263.88,1.73,11.69,4.0,20.56,5.06
1999-01-12,1999,288.3,5.22,1.89,26.1,1.82,12.89,1.16,1.63,9474.68,3206.65,1939.08,1239.51,1.65,12.22,3.88,19.81,4.69
1999-01-13,1999,286.7,5.19,1.81,26.1,1.77,12.31,1.17,1.65,9349.56,3169.42,1948.71,1234.4,1.6,11.91,3.88,19.38,4.81
1999-01-14,1999,286.6,5.17,1.81,26.1,1.81,12.15,1.17,1.66,9120.93,3080.28,1906.12,1212.19,1.53,11.78,3.94,19.38,4.75
1999-01-15,1999,286.8,5.12,1.81,26.1,1.8,12.11,1.16,1.65,9340.55,3148.53,1981.62,1243.26,1.64,12.0,3.88,19.31,4.75
